timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
Performance for 1000 user ,,,,,,,,,,,,,,,,
1.72E+12,37801,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-858,,TRUE,,27220,495,933,933,null,37618,3,9049
1.72E+12,37955,https://fbsadvisor.com/,200,OK,Thread Group 1-694,text,TRUE,,27220,495,932,932,https://fbsadvisor.com/,37687,0,9190
1.72E+12,37955,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-694,,TRUE,,27220,495,932,932,null,37687,5,9190
1.72E+12,38201,https://fbsadvisor.com/,200,OK,Thread Group 1-128,text,TRUE,,27220,495,931,931,https://fbsadvisor.com/,38075,0,9381
1.72E+12,38201,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-128,,TRUE,,27220,495,931,931,null,38075,340,9381
1.72E+12,38164,https://fbsadvisor.com/,200,OK,Thread Group 1-581,text,TRUE,,27220,495,930,930,https://fbsadvisor.com/,37900,0,9328
1.72E+12,38164,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-581,,TRUE,,27220,495,930,930,null,37900,10,9328
1.72E+12,38297,https://fbsadvisor.com/,200,OK,Thread Group 1-235,text,TRUE,,27220,495,929,929,https://fbsadvisor.com/,38040,0,9399
1.72E+12,38297,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-235,,TRUE,,27220,495,929,929,null,38040,209,9399
1.72E+12,38028,https://fbsadvisor.com/,200,OK,Thread Group 1-702,text,TRUE,,27220,495,928,928,https://fbsadvisor.com/,37770,0,9127
1.72E+12,38028,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-702,,TRUE,,27220,495,928,928,null,37770,2,9127
1.72E+12,37663,https://fbsadvisor.com/,200,OK,Thread Group 1-903,text,TRUE,,27220,495,927,927,https://fbsadvisor.com/,37401,0,8804
1.72E+12,38223,https://fbsadvisor.com/,200,OK,Thread Group 1-167,text,TRUE,,27220,495,927,927,https://fbsadvisor.com/,37956,0,9313
1.72E+12,38223,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-167,,TRUE,,27220,495,927,927,null,37956,352,9313
1.72E+12,37663,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-903,,TRUE,,27220,495,927,927,null,37401,1,8804
1.72E+12,37481,https://fbsadvisor.com/,200,OK,Thread Group 1-963,text,TRUE,,27220,495,925,925,https://fbsadvisor.com/,37082,0,8607
1.72E+12,38156,https://fbsadvisor.com/,200,OK,Thread Group 1-673,text,TRUE,,27220,495,925,925,https://fbsadvisor.com/,37931,0,9244
1.72E+12,37481,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-963,,TRUE,,27220,495,925,925,null,37082,1,8607
