timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.72269E+12,3654,DashBoard,200,OK,Thread Group 1-82,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3632,0,0
1.72269E+12,3671,DashBoard,200,OK,Thread Group 1-22,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3666,0,0
1.72269E+12,3711,DashBoard,200,OK,Thread Group 1-9,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3711,0,0
1.72269E+12,3588,DashBoard,200,OK,Thread Group 1-41,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3581,0,0
1.72269E+12,3605,DashBoard,200,OK,Thread Group 1-85,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3602,0,0
1.72269E+12,4160,DashBoard,200,OK,Thread Group 1-31,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4156,0,0
1.72269E+12,3598,DashBoard,200,OK,Thread Group 1-27,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3591,0,0
1.72269E+12,4169,DashBoard,200,OK,Thread Group 1-63,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4163,0,0
1.72269E+12,3628,DashBoard,200,OK,Thread Group 1-88,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3615,0,0
1.72269E+12,4113,DashBoard,200,OK,Thread Group 1-100,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4108,0,0
1.72269E+12,3609,DashBoard,200,OK,Thread Group 1-61,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3603,0,0
1.72269E+12,4194,DashBoard,200,OK,Thread Group 1-25,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4187,0,0
1.72269E+12,4125,DashBoard,200,OK,Thread Group 1-14,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4120,0,0
1.72269E+12,3963,DashBoard,200,OK,Thread Group 1-45,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3955,0,0
1.72269E+12,3956,DashBoard,200,OK,Thread Group 1-7,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3952,0,0
1.72269E+12,3976,DashBoard,200,OK,Thread Group 1-53,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3967,0,0
1.72269E+12,3981,DashBoard,200,OK,Thread Group 1-99,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3963,0,0
1.72269E+12,3689,DashBoard,200,OK,Thread Group 1-98,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3684,0,0
1.72269E+12,3994,DashBoard,200,OK,Thread Group 1-71,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3983,0,0
1.72269E+12,3991,DashBoard,200,OK,Thread Group 1-51,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3986,0,0
1.72269E+12,4005,DashBoard,200,OK,Thread Group 1-8,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3999,0,0
1.72269E+12,4010,DashBoard,200,OK,Thread Group 1-55,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4004,0,0
1.72269E+12,3965,DashBoard,200,OK,Thread Group 1-29,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,3953,0,0
1.72269E+12,4287,DashBoard,200,OK,Thread Group 1-21,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4280,0,0
1.72269E+12,4289,DashBoard,200,OK,Thread Group 1-48,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4283,0,0
1.72269E+12,4286,DashBoard,200,OK,Thread Group 1-57,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4282,0,0
1.72269E+12,4299,DashBoard,200,OK,Thread Group 1-58,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4293,0,0
1.72269E+12,4301,DashBoard,200,OK,Thread Group 1-18,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4301,0,0
1.72269E+12,4307,DashBoard,200,OK,Thread Group 1-87,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4303,0,0
1.72269E+12,4310,DashBoard,200,OK,Thread Group 1-46,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4305,0,0
1.72269E+12,4630,DashBoard,200,OK,Thread Group 1-78,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4176,0,0
1.72269E+12,4729,DashBoard,200,OK,Thread Group 1-24,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4269,0,0
1.72269E+12,4329,DashBoard,200,OK,Thread Group 1-91,text,TRUE,,27220,127,100,100,https://www.fbsadvisor.com/dash,4328,0,0
